"","Country.Code","datatopic","percountry_indicators"
"4782","EST","Poverty: Income distribution",9
"4783","EST","Poverty: Poverty rates",9
"4784","EST","Poverty: Shared prosperity",5
"4785","EST","Private Sector & Trade: Business environment",76
"4786","EST","Private Sector & Trade: Exports",23
"4787","EST","Private Sector & Trade: Imports",23
"4788","EST","Private Sector & Trade: Total merchandise trade",1
"4789","EST","Private Sector & Trade: Trade facilitation",8
"4790","EST","Private Sector & Trade: Trade price indices",2
"4791","EST","Private Sector & Trade: Travel & tourism",10
"4792","EST","Public Sector: Conflict & fragility",3
"4793","EST","Public Sector: Defense & arms trade",8
"4794","EST","Public Sector: Government finance",1
"4795","EST","Public Sector: Government finance: Deficit & financing",8
"4796","EST","Public Sector: Government finance: Expense",13
"4797","EST","Public Sector: Government finance: Revenue",20
"4798","EST","Public Sector: Policy & institutions",51
"4799","EST","Social Protection & Labor: Economic activity",41
"4800","EST","Social Protection & Labor: Labor force structure",28
"4801","EST","Social Protection & Labor: Migration",8
"4802","EST","Social Protection & Labor: Unemployment",27
"4803","EST","Trade",24
"4804","ETH","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"4805","ETH","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"4806","ETH","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"4807","ETH","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"4808","ETH","Economic Policy & Debt: Balance of payments: Reserves & other items",6
"4809","ETH","Economic Policy & Debt: External debt: Debt outstanding",9
"4810","ETH","Economic Policy & Debt: External debt: Debt ratios & other items",10
"4811","ETH","Economic Policy & Debt: External debt: Debt service",5
"4812","ETH","Economic Policy & Debt: External debt: Net flows",17
"4813","ETH","Economic Policy & Debt: National accounts: Adjusted savings & income",28
"4814","ETH","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"4815","ETH","Economic Policy & Debt: National accounts: Growth rates",16
"4816","ETH","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",7
"4817","ETH","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",10
"4818","ETH","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"4819","ETH","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",5
"4820","ETH","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"4821","ETH","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",14
"4822","ETH","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",5
"4823","ETH","Economic Policy & Debt: National accounts: Shares of GDP & other",25
"4824","ETH","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"4825","ETH","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"4826","ETH","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"4827","ETH","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"4828","ETH","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"4829","ETH","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"4830","ETH","Economic Policy & Debt: Official development assistance",63
"4831","ETH","Economic Policy & Debt: Purchasing power parity",13
"4832","ETH","Education: Efficiency",21
"4833","ETH","Education: Inputs",42
"4834","ETH","Education: Outcomes",42
"4835","ETH","Education: Participation",44
"4836","ETH","Employment and Time Use",1
"4837","ETH","Environment: Agricultural production",10
"4838","ETH","Environment: Biodiversity & protected areas",6
"4839","ETH","Environment: Density & urbanization",12
"4840","ETH","Environment: Emissions",47
"4841","ETH","Environment: Energy production & use",27
"4842","ETH","Environment: Freshwater",9
"4843","ETH","Environment: Land use",23
"4844","ETH","Environment: Natural resources contribution to GDP",6
"4845","ETH","Financial Sector: Access",14
"4846","ETH","Financial Sector: Assets",11
"4847","ETH","Financial Sector: Exchange rates & prices",8
"4848","ETH","Financial Sector: Interest rates",5
"4849","ETH","Financial Sector: Monetary holdings (liabilities)",4
"4850","ETH","Gender: Agency",2
"4851","ETH","Gender: Health",7
"4852","ETH","Gender: Participation & access",2
"4853","ETH","Gender: Public life & decision making",3
"4854","ETH","Health",2
"4855","ETH","Health: Disease prevention",27
"4856","ETH","Health: Health systems",23
"4857","ETH","Health: Mortality",39
"4858","ETH","Health: Nutrition",29
"4859","ETH","Health: Population: Dynamics",12
"4860","ETH","Health: Population: Structure",58
"4861","ETH","Health: Reproductive health",15
"4862","ETH","Health: Risk factors",32
"4863","ETH","Health: Universal Health Coverage",10
"4864","ETH","Infrastructure: Communications",15
"4865","ETH","Infrastructure: Technology",13
"4866","ETH","Infrastructure: Transportation",4
"4867","ETH","Poverty: Income distribution",9
"4868","ETH","Poverty: Poverty rates",10
"4869","ETH","Poverty: Shared prosperity",5
"4870","ETH","Private Sector & Trade: Business environment",28
"4871","ETH","Private Sector & Trade: Exports",23
"4872","ETH","Private Sector & Trade: Imports",23
"4873","ETH","Private Sector & Trade: Private infrastructure investment",4
"4874","ETH","Private Sector & Trade: Total merchandise trade",1
"4875","ETH","Private Sector & Trade: Trade facilitation",8
"4876","ETH","Private Sector & Trade: Trade price indices",2
"4877","ETH","Private Sector & Trade: Travel & tourism",10
"4878","ETH","Public Sector: Conflict & fragility",4
"4879","ETH","Public Sector: Defense & arms trade",8
"4880","ETH","Public Sector: Government finance",1
"4881","ETH","Public Sector: Government finance: Deficit & financing",10
"4882","ETH","Public Sector: Government finance: Expense",13
"4883","ETH","Public Sector: Government finance: Revenue",22
"4884","ETH","Public Sector: Policy & institutions",72
"4885","ETH","Social Protection & Labor: Economic activity",71
"4886","ETH","Social Protection & Labor: Labor force structure",28
"4887","ETH","Social Protection & Labor: Migration",9
"4888","ETH","Social Protection & Labor: Unemployment",27
"4889","ETH","Trade",18
"4890","ETH",NA,19
"4891","FIN","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"4892","FIN","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"4893","FIN","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"4894","FIN","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"4895","FIN","Economic Policy & Debt: Balance of payments: Reserves & other items",3
"4896","FIN","Economic Policy & Debt: National accounts: Adjusted savings & income",28
"4897","FIN","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"4898","FIN","Economic Policy & Debt: National accounts: Growth rates",16
"4899","FIN","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",8
"4900","FIN","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",10
"4901","FIN","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"4902","FIN","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",4
"4903","FIN","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"4904","FIN","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",13
"4905","FIN","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",4
"4906","FIN","Economic Policy & Debt: National accounts: Shares of GDP & other",24
"4907","FIN","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"4908","FIN","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"4909","FIN","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"4910","FIN","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"4911","FIN","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"4912","FIN","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"4913","FIN","Economic Policy & Debt: Official development assistance",5
"4914","FIN","Economic Policy & Debt: Purchasing power parity",13
"4915","FIN","Education: Efficiency",18
"4916","FIN","Education: Inputs",27
"4917","FIN","Education: Outcomes",42
"4918","FIN","Education: Participation",44
"4919","FIN","Employment and Time Use",1
"4920","FIN","Environment: Agricultural production",11
"4921","FIN","Environment: Biodiversity & protected areas",7
"4922","FIN","Environment: Density & urbanization",12
"4923","FIN","Environment: Emissions",47
"4924","FIN","Environment: Energy production & use",27
"4925","FIN","Environment: Freshwater",9
"4926","FIN","Environment: Land use",24
"4927","FIN","Environment: Natural resources contribution to GDP",6
"4928","FIN","Financial Sector: Access",11
"4929","FIN","Financial Sector: Assets",8
"4930","FIN","Financial Sector: Capital markets",7
"4931","FIN","Financial Sector: Exchange rates & prices",9
"4932","FIN","Gender: Agency",1
"4933","FIN","Gender: Health",1
"4934","FIN","Gender: Participation & access",2
"4935","FIN","Gender: Public life & decision making",1
"4936","FIN","Health",2
"4937","FIN","Health: Disease prevention",12
"4938","FIN","Health: Health systems",22
"4939","FIN","Health: Mortality",39
"4940","FIN","Health: Nutrition",16
"4941","FIN","Health: Population: Dynamics",10
"4942","FIN","Health: Population: Structure",58
"4943","FIN","Health: Reproductive health",10
"4944","FIN","Health: Risk factors",17
"4945","FIN","Health: Universal Health Coverage",10
"4946","FIN","Infrastructure: Communications",15
"4947","FIN","Infrastructure: Technology",12
"4948","FIN","Infrastructure: Transportation",8
"4949","FIN","Poverty: Income distribution",9
"4950","FIN","Poverty: Poverty rates",9
"4951","FIN","Poverty: Shared prosperity",5
"4952","FIN","Private Sector & Trade: Business environment",28
"4953","FIN","Private Sector & Trade: Exports",23
"4954","FIN","Private Sector & Trade: Imports",23
"4955","FIN","Private Sector & Trade: Total merchandise trade",1
"4956","FIN","Private Sector & Trade: Trade facilitation",8
"4957","FIN","Private Sector & Trade: Trade price indices",2
"4958","FIN","Private Sector & Trade: Travel & tourism",10
"4959","FIN","Public Sector: Conflict & fragility",4
"4960","FIN","Public Sector: Defense & arms trade",8
"4961","FIN","Public Sector: Government finance",1
"4962","FIN","Public Sector: Government finance: Deficit & financing",10
"4963","FIN","Public Sector: Government finance: Expense",13
"4964","FIN","Public Sector: Government finance: Revenue",22
"4965","FIN","Public Sector: Policy & institutions",51
"4966","FIN","Social Protection & Labor: Economic activity",41
"4967","FIN","Social Protection & Labor: Labor force structure",28
"4968","FIN","Social Protection & Labor: Migration",8
"4969","FIN","Social Protection & Labor: Unemployment",27
"4970","FIN","Trade",24
"4971","FJI","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"4972","FJI","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"4973","FJI","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"4974","FJI","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"4975","FJI","Economic Policy & Debt: Balance of payments: Reserves & other items",6
"4976","FJI","Economic Policy & Debt: External debt: Debt outstanding",10
"4977","FJI","Economic Policy & Debt: External debt: Debt ratios & other items",11
"4978","FJI","Economic Policy & Debt: External debt: Debt service",5
"4979","FJI","Economic Policy & Debt: External debt: Net flows",18
